Country,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Afghanistan,0.4036,0.4167,0.4298,0.4429,0.456,0.4691,0.4822,0.4953,0.5084,0.5215000000000001,0.5346,0.5477000000000001
Angola,0.1592,0.1646,0.16999999999999998,0.17539999999999997,0.18079999999999996,0.18619999999999995,0.19159999999999994,0.19699999999999993,0.2023999999999999,0.2077999999999999,0.2131999999999999,0.21859999999999988
Albania,1.0324,1.0191,1.0057999999999998,0.9924999999999997,0.9791999999999996,0.9658999999999995,0.9525999999999994,0.9392999999999994,0.9259999999999993,0.9126999999999992,0.8993999999999991,0.886099999999999
United Arab Emirates,0.8254,0.9214,1.0173999999999999,1.1134,1.2094,1.3054,1.4013999999999998,1.4973999999999998,1.5934,1.6893999999999998,1.7853999999999997,1.8813999999999997
Argentina,0.1452,0.1467,0.1482,0.1497,0.1512,0.1527,0.1542,0.1557,0.1572,0.1587,0.1602,0.1617
Australia,0.0276,0.0281,0.0286,0.0291,0.0296,0.030100000000000002,0.030600000000000002,0.031100000000000003,0.0316,0.032100000000000004,0.032600000000000004,0.033100000000000004
Austria,0.9933,0.9968,1.0003000000000002,1.0038,1.0073000000000003,1.0108000000000001,1.0143000000000004,1.0178000000000003,1.0213000000000005,1.0248000000000004,1.0283000000000007,1.0318000000000005
Azerbaijan,1.0241,1.037,1.0498999999999998,1.0627999999999997,1.0756999999999997,1.0885999999999996,1.1014999999999995,1.1143999999999994,1.1272999999999993,1.1401999999999992,1.1530999999999991,1.165999999999999
Burundi,3.1699,3.2834,3.3968999999999996,3.5103999999999993,3.623899999999999,3.7373999999999987,3.8508999999999984,3.964399999999998,4.077899999999998,4.191399999999998,4.304899999999997,4.4183999999999966
Belgium,3.5307,3.5553,3.5799,3.6045,3.6290999999999998,3.6536999999999997,3.6782999999999997,3.7028999999999996,3.7274999999999996,3.7520999999999995,3.7766999999999995,3.8012999999999995
Benin,0.7818999999999999,0.8051999999999999,0.8284999999999999,0.8517999999999999,0.8750999999999999,0.8983999999999999,0.9216999999999999,0.9449999999999998,0.9682999999999998,0.9915999999999998,1.0149,1.0381999999999998
Burkina Faso,0.5364,0.5531,0.5698000000000001,0.5865000000000001,0.6032000000000002,0.6199000000000002,0.6366000000000003,0.6533000000000003,0.6700000000000004,0.6867000000000004,0.7034000000000005,0.7201000000000005
Bangladesh,10.042200000000001,10.1542,10.266199999999998,10.378199999999996,10.490199999999994,10.602199999999993,10.714199999999991,10.82619999999999,10.938199999999988,11.050199999999986,11.162199999999984,11.274199999999983
Bulgaria,0.6769,0.6720999999999999,0.6672999999999999,0.6624999999999999,0.6576999999999998,0.6528999999999998,0.6480999999999998,0.6432999999999998,0.6384999999999997,0.6336999999999997,0.6288999999999997,0.6240999999999997
"Bahamas, The",0.2511,0.2556,0.2601,0.2646,0.2691,0.2736,0.2781,0.2826,0.2871,0.2916,0.29610000000000003,0.30060000000000003
Bosnia and Herzegovina,0.7498,0.7494,0.7489999999999999,0.7485999999999998,0.7481999999999998,0.7477999999999997,0.7473999999999996,0.7469999999999996,0.7465999999999995,0.7461999999999994,0.7457999999999994,0.7453999999999993
Bolivia,0.0874,0.0888,0.0902,0.0916,0.093,0.0944,0.0958,0.0972,0.0986,0.09999999999999999,0.10139999999999999,0.10279999999999999
Brazil,0.22870000000000001,0.231,0.2333,0.2356,0.2379,0.2402,0.2425,0.2448,0.2471,0.24939999999999998,0.2517,0.254
Barbados,6.5104,6.5373,6.5642000000000005,6.591100000000001,6.618000000000001,6.644900000000002,6.671800000000002,6.698700000000002,6.725600000000003,6.752500000000003,6.779400000000003,6.806300000000004
Brunei Darussalam,0.6598999999999999,0.6708,0.6817,0.6926,0.7035,0.7144,0.7253000000000001,0.7362000000000001,0.7471000000000001,0.7580000000000001,0.7689000000000001,0.7798000000000002
Bhutan,0.18100000000000002,0.1844,0.1878,0.19119999999999998,0.19459999999999997,0.19799999999999995,0.20139999999999994,0.20479999999999993,0.2081999999999999,0.2115999999999999,0.21499999999999989,0.21839999999999987
Botswana,0.0338,0.0345,0.03520000000000001,0.035900000000000015,0.03660000000000002,0.03730000000000003,0.038000000000000034,0.03870000000000004,0.039400000000000046,0.04010000000000005,0.04080000000000006,0.041500000000000065
Central African Republic,0.0687,0.07,0.07130000000000002,0.07260000000000003,0.07390000000000004,0.07520000000000004,0.07650000000000005,0.07780000000000006,0.07910000000000007,0.08040000000000008,0.08170000000000009,0.0830000000000001
Canada,0.0334,0.0338,0.034199999999999994,0.03459999999999999,0.03499999999999999,0.03539999999999999,0.035799999999999985,0.03619999999999998,0.03659999999999998,0.03699999999999998,0.037399999999999975,0.03779999999999997
Switzerland,1.8518999999999999,1.8739,1.8959,1.9179,1.9399,1.9619,1.9839,2.0059,2.0279,2.0499,2.0719000000000003,2.0939
Chile,0.2202,0.22260000000000002,0.22500000000000003,0.22740000000000005,0.22980000000000006,0.23220000000000007,0.2346000000000001,0.2370000000000001,0.2394000000000001,0.24180000000000013,0.24420000000000014,0.24660000000000015
China,1.3873,1.3947999999999998,1.4022999999999997,1.4097999999999995,1.4172999999999993,1.4247999999999992,1.432299999999999,1.4397999999999989,1.4472999999999987,1.4547999999999985,1.4622999999999984,1.4697999999999982
Côte d'Ivoire,0.5972999999999999,0.6104999999999999,0.6236999999999999,0.6368999999999999,0.6500999999999999,0.6632999999999999,0.6764999999999999,0.6896999999999999,0.7028999999999999,0.7160999999999998,0.7292999999999998,0.7424999999999998
